Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/tasks/69ba75b2cfc15ea9c122ad2e,1,0,926.5385879998576,926.5385879998576,926.5385879998576,926.5385879998576,186.0,0.03437895344165635,0.0,930,930,930,930,930,930,930,930,930,930,930
PATCH,/api/tasks/69ba75b2cfc15ea9c122ad2e,1,1,152.275059999738,152.275059999738,152.275059999738,152.275059999738,42.0,0.03437895344165635,0.03437895344165635,150,150,150,150,150,150,150,150,150,150,150
DELETE,/api/tasks/69ba75b2cfc15ea9c122ad2f,1,0,794.1229730004125,794.1229730004125,794.1229730004125,794.1229730004125,31.0,0.03437895344165635,0.0,790,790,790,790,790,790,790,790,790,790,790
GET,/api/tasks/69ba75b2cfc15ea9c122ad2f,1,0,569.9604000001273,569.9604000001273,569.9604000001273,569.9604000001273,186.0,0.03437895344165635,0.0,570,570,570,570,570,570,570,570,570,570,570
PATCH,/api/tasks/69ba75b2cfc15ea9c122ad2f,1,1,459.73616799983574,459.73616799983574,459.73616799983574,459.73616799983574,42.0,0.03437895344165635,0.03437895344165635,460,460,460,460,460,460,460,460,460,460,460
DELETE,/api/tasks/69ba75b2cfc15ea9c122ad30,1,0,417.72660100014036,417.72660100014036,417.72660100014036,417.72660100014036,31.0,0.03437895344165635,0.0,420,420,420,420,420,420,420,420,420,420,420
GET,/api/tasks/69ba75b2cfc15ea9c122ad30,1,0,671.9720909995885,671.9720909995885,671.9720909995885,671.9720909995885,186.0,0.03437895344165635,0.0,670,670,670,670,670,670,670,670,670,670,670
PATCH,/api/tasks/69ba75b2cfc15ea9c122ad30,1,1,35.77404900079273,35.77404900079273,35.77404900079273,35.77404900079273,42.0,0.03437895344165635,0.03437895344165635,36,36,36,36,36,36,36,36,36,36,36
DELETE,/api/tasks/69ba75b2cfc15ea9c122ad31,1,0,794.0180949999558,794.0180949999558,794.0180949999558,794.0180949999558,31.0,0.03437895344165635,0.0,790,790,790,790,790,790,790,790,790,790,790
GET,/api/tasks/69ba75b2cfc15ea9c122ad31,1,0,575.3787270004977,575.3787270004977,575.3787270004977,575.3787270004977,186.0,0.03437895344165635,0.0,580,580,580,580,580,580,580,580,580,580,580
PATCH,/api/tasks/69ba75b2cfc15ea9c122ad31,1,1,464.2323589996522,464.2323589996522,464.2323589996522,464.2323589996522,42.0,0.03437895344165635,0.03437895344165635,460,460,460,460,460,460,460,460,460,460,460
DELETE,/api/tasks/69ba75b3cfc15ea9c122ad32,1,0,798.5154210000474,798.5154210000474,798.5154210000474,798.5154210000474,31.0,0.03437895344165635,0.0,800,800,800,800,800,800,800,800,800,800,800
GET,/api/tasks/69ba75b3cfc15ea9c122ad32,1,0,569.789948000107,569.789948000107,569.789948000107,569.789948000107,186.0,0.03437895344165635,0.0,570,570,570,570,570,570,570,570,570,570,570
PATCH,/api/tasks/69ba75b3cfc15ea9c122ad32,1,1,461.3948320002237,461.3948320002237,461.3948320002237,461.3948320002237,42.0,0.03437895344165635,0.03437895344165635,460,460,460,460,460,460,460,460,460,460,460
DELETE,/api/tasks/69ba75b3cfc15ea9c122ad33,1,0,781.0670429998936,781.0670429998936,781.0670429998936,781.0670429998936,31.0,0.03437895344165635,0.0,780,780,780,780,780,780,780,780,780,780,780
GET,/api/tasks/69ba75b3cfc15ea9c122ad33,1,0,574.6330829997532,574.6330829997532,574.6330829997532,574.6330829997532,186.0,0.03437895344165635,0.0,570,570,570,570,570,570,570,570,570,570,570
PATCH,/api/tasks/69ba75b3cfc15ea9c122ad33,1,1,167.47904299973015,167.47904299973015,167.47904299973015,167.47904299973015,42.0,0.03437895344165635,0.03437895344165635,170,170,170,170,170,170,170,170,170,170,170
DELETE,/api/tasks/69ba75b3cfc15ea9c122ad34,1,0,187.18376800006808,187.18376800006808,187.18376800006808,187.18376800006808,31.0,0.03437895344165635,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/tasks/69ba75b3cfc15ea9c122ad34,1,0,1246.6207910001685,1246.6207910001685,1246.6207910001685,1246.6207910001685,186.0,0.03437895344165635,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
PATCH,/api/tasks/69ba75b3cfc15ea9c122ad34,1,1,611.3783860000694,611.3783860000694,611.3783860000694,611.3783860000694,42.0,0.03437895344165635,0.03437895344165635,610,610,610,610,610,610,610,610,610,610,610
DELETE,/api/tasks/69ba75b3cfc15ea9c122ad35,1,0,191.51289599994925,191.51289599994925,191.51289599994925,191.51289599994925,31.0,0.03437895344165635,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/tasks/69ba75b3cfc15ea9c122ad35,1,0,888.709648999793,888.709648999793,888.709648999793,888.709648999793,186.0,0.03437895344165635,0.0,890,890,890,890,890,890,890,890,890,890,890
PATCH,/api/tasks/69ba75b3cfc15ea9c122ad35,1,1,1162.2028660003707,1162.2028660003707,1162.2028660003707,1162.2028660003707,42.0,0.03437895344165635,0.03437895344165635,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
DELETE,/api/tasks/69ba75b3cfc15ea9c122ad36,1,0,781.9845770000029,781.9845770000029,781.9845770000029,781.9845770000029,31.0,0.03437895344165635,0.0,780,780,780,780,780,780,780,780,780,780,780
GET,/api/tasks/69ba75b3cfc15ea9c122ad36,1,0,585.8008260001952,585.8008260001952,585.8008260001952,585.8008260001952,186.0,0.03437895344165635,0.0,590,590,590,590,590,590,590,590,590,590,590
PATCH,/api/tasks/69ba75b3cfc15ea9c122ad36,1,1,164.66582500015647,164.66582500015647,164.66582500015647,164.66582500015647,42.0,0.03437895344165635,0.03437895344165635,160,160,160,160,160,160,160,160,160,160,160
DELETE,/api/tasks/69ba75b3cfc15ea9c122ad37,1,0,181.9185459999062,181.9185459999062,181.9185459999062,181.9185459999062,31.0,0.03437895344165635,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/tasks/69ba75b3cfc15ea9c122ad37,1,0,939.0771819998918,939.0771819998918,939.0771819998918,939.0771819998918,186.0,0.03437895344165635,0.0,940,940,940,940,940,940,940,940,940,940,940
PATCH,/api/tasks/69ba75b3cfc15ea9c122ad37,1,1,613.9503849999528,613.9503849999528,613.9503849999528,613.9503849999528,42.0,0.03437895344165635,0.03437895344165635,610,610,610,610,610,610,610,610,610,610,610
DELETE,/api/tasks/69ba75b4cfc15ea9c122ad38,1,0,201.40147599977354,201.40147599977354,201.40147599977354,201.40147599977354,31.0,0.03437895344165635,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/tasks/69ba75b4cfc15ea9c122ad38,1,0,826.7289909999818,826.7289909999818,826.7289909999818,826.7289909999818,186.0,0.03437895344165635,0.0,830,830,830,830,830,830,830,830,830,830,830
PATCH,/api/tasks/69ba75b4cfc15ea9c122ad38,1,1,616.2881629998083,616.2881629998083,616.2881629998083,616.2881629998083,42.0,0.03437895344165635,0.03437895344165635,620,620,620,620,620,620,620,620,620,620,620
DELETE,/api/tasks/69ba75b4cfc15ea9c122ad39,1,0,191.59261700042407,191.59261700042407,191.59261700042407,191.59261700042407,31.0,0.03437895344165635,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/tasks/69ba75b4cfc15ea9c122ad39,1,0,1048.1897420004316,1048.1897420004316,1048.1897420004316,1048.1897420004316,186.0,0.03437895344165635,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
PATCH,/api/tasks/69ba75b4cfc15ea9c122ad39,1,1,400.8940829999119,400.8940829999119,400.8940829999119,400.8940829999119,42.0,0.03437895344165635,0.03437895344165635,400,400,400,400,400,400,400,400,400,400,400
DELETE,/api/tasks/69ba75b4cfc15ea9c122ad3a,1,0,204.2799240007298,204.2799240007298,204.2799240007298,204.2799240007298,31.0,0.03437895344165635,0.0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/tasks/69ba75b4cfc15ea9c122ad3a,1,0,827.9238610002722,827.9238610002722,827.9238610002722,827.9238610002722,186.0,0.03437895344165635,0.0,830,830,830,830,830,830,830,830,830,830,830
PATCH,/api/tasks/69ba75b4cfc15ea9c122ad3a,1,1,613.8710549994357,613.8710549994357,613.8710549994357,613.8710549994357,42.0,0.03437895344165635,0.03437895344165635,610,610,610,610,610,610,610,610,610,610,610
DELETE,/api/tasks/69ba75b4cfc15ea9c122ad3b,1,0,155.70199899957515,155.70199899957515,155.70199899957515,155.70199899957515,31.0,0.03437895344165635,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/tasks/69ba75b4cfc15ea9c122ad3b,1,0,1158.0138959998294,1158.0138959998294,1158.0138959998294,1158.0138959998294,186.0,0.03437895344165635,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
PATCH,/api/tasks/69ba75b4cfc15ea9c122ad3b,1,1,100.73190399998566,100.73190399998566,100.73190399998566,100.73190399998566,42.0,0.03437895344165635,0.03437895344165635,100,100,100,100,100,100,100,100,100,100,100
DELETE,/api/tasks/69ba75b4cfc15ea9c122ad3c,1,0,184.1739299998153,184.1739299998153,184.1739299998153,184.1739299998153,31.0,0.03437895344165635,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/tasks/69ba75b4cfc15ea9c122ad3c,1,0,825.6598669995583,825.6598669995583,825.6598669995583,825.6598669995583,186.0,0.03437895344165635,0.0,830,830,830,830,830,830,830,830,830,830,830
PATCH,/api/tasks/69ba75b4cfc15ea9c122ad3c,1,1,611.518353000065,611.518353000065,611.518353000065,611.518353000065,42.0,0.03437895344165635,0.03437895344165635,610,610,610,610,610,610,610,610,610,610,610
DELETE,/api/tasks/69ba75b4cfc15ea9c122ad3d,1,0,180.36456100071518,180.36456100071518,180.36456100071518,180.36456100071518,31.0,0.03437895344165635,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/tasks/69ba75b4cfc15ea9c122ad3d,1,0,799.152270000377,799.152270000377,799.152270000377,799.152270000377,186.0,0.03437895344165635,0.0,800,800,800,800,800,800,800,800,800,800,800
PATCH,/api/tasks/69ba75b4cfc15ea9c122ad3d,1,1,613.6365929996828,613.6365929996828,613.6365929996828,613.6365929996828,42.0,0.03437895344165635,0.03437895344165635,610,610,610,610,610,610,610,610,610,610,610
DELETE,/api/tasks/69ba75b5cfc15ea9c122ad3e,1,0,125.87675800023135,125.87675800023135,125.87675800023135,125.87675800023135,31.0,0.03437895344165635,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/tasks/69ba75b5cfc15ea9c122ad3e,1,0,363.8072639996608,363.8072639996608,363.8072639996608,363.8072639996608,186.0,0.03437895344165635,0.0,360,360,360,360,360,360,360,360,360,360,360
PATCH,/api/tasks/69ba75b5cfc15ea9c122ad3e,1,1,54.735460999836505,54.735460999836505,54.735460999836505,54.735460999836505,42.0,0.03437895344165635,0.03437895344165635,55,55,55,55,55,55,55,55,55,55,55
DELETE,/api/tasks/69ba75b5cfc15ea9c122ad3f,1,0,115.85935099992639,115.85935099992639,115.85935099992639,115.85935099992639,31.0,0.03437895344165635,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/api/tasks/69ba75b5cfc15ea9c122ad3f,1,0,362.38887200033787,362.38887200033787,362.38887200033787,362.38887200033787,186.0,0.03437895344165635,0.0,360,360,360,360,360,360,360,360,360,360,360
PATCH,/api/tasks/69ba75b5cfc15ea9c122ad3f,1,1,65.49637999978586,65.49637999978586,65.49637999978586,65.49637999978586,42.0,0.03437895344165635,0.03437895344165635,65,65,65,65,65,65,65,65,65,65,65
DELETE,/api/tasks/69ba75b5cfc15ea9c122ad40,1,0,126.24554200010607,126.24554200010607,126.24554200010607,126.24554200010607,31.0,0.03437895344165635,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/tasks/69ba75b5cfc15ea9c122ad40,1,0,349.9372530004621,349.9372530004621,349.9372530004621,349.9372530004621,186.0,0.03437895344165635,0.0,350,350,350,350,350,350,350,350,350,350,350
PATCH,/api/tasks/69ba75b5cfc15ea9c122ad40,1,1,56.39602300016122,56.39602300016122,56.39602300016122,56.39602300016122,42.0,0.03437895344165635,0.03437895344165635,56,56,56,56,56,56,56,56,56,56,56
DELETE,/api/tasks/69ba75b5cfc15ea9c122ad41,1,0,114.25152399988292,114.25152399988292,114.25152399988292,114.25152399988292,31.0,0.03437895344165635,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/api/tasks/69ba75b5cfc15ea9c122ad41,1,0,349.855550999564,349.855550999564,349.855550999564,349.855550999564,186.0,0.03437895344165635,0.0,350,350,350,350,350,350,350,350,350,350,350
PATCH,/api/tasks/69ba75b5cfc15ea9c122ad41,1,1,67.20704100007424,67.20704100007424,67.20704100007424,67.20704100007424,42.0,0.03437895344165635,0.03437895344165635,67,67,67,67,67,67,67,67,67,67,67
DELETE,/api/tasks/69ba75b5cfc15ea9c122ad42,1,0,68.85502899967832,68.85502899967832,68.85502899967832,68.85502899967832,31.0,0.03437895344165635,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/api/tasks/69ba75b5cfc15ea9c122ad42,1,0,452.00478799961274,452.00478799961274,452.00478799961274,452.00478799961274,186.0,0.03437895344165635,0.0,450,450,450,450,450,450,450,450,450,450,450
PATCH,/api/tasks/69ba75b5cfc15ea9c122ad42,1,1,74.90386099925672,74.90386099925672,74.90386099925672,74.90386099925672,42.0,0.03437895344165635,0.03437895344165635,75,75,75,75,75,75,75,75,75,75,75
DELETE,/api/tasks/69ba75b5cfc15ea9c122ad43,1,0,114.21622000034404,114.21622000034404,114.21622000034404,114.21622000034404,31.0,0.03437895344165635,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/api/tasks/69ba75b5cfc15ea9c122ad43,1,0,352.4003310003536,352.4003310003536,352.4003310003536,352.4003310003536,186.0,0.03437895344165635,0.0,350,350,350,350,350,350,350,350,350,350,350
PATCH,/api/tasks/69ba75b5cfc15ea9c122ad43,1,1,64.08398700023099,64.08398700023099,64.08398700023099,64.08398700023099,42.0,0.03437895344165635,0.03437895344165635,64,64,64,64,64,64,64,64,64,64,64
DELETE,/api/tasks/69ba75b5cfc15ea9c122ad44,1,0,116.8703799994546,116.8703799994546,116.8703799994546,116.8703799994546,31.0,0.03437895344165635,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/api/tasks/69ba75b5cfc15ea9c122ad44,1,0,353.7328040001739,353.7328040001739,353.7328040001739,353.7328040001739,186.0,0.03437895344165635,0.0,350,350,350,350,350,350,350,350,350,350,350
PATCH,/api/tasks/69ba75b5cfc15ea9c122ad44,1,1,57.51795800006221,57.51795800006221,57.51795800006221,57.51795800006221,42.0,0.03437895344165635,0.03437895344165635,58,58,58,58,58,58,58,58,58,58,58
DELETE,/api/tasks/69ba75b5cfc15ea9c122ad45,1,0,127.0862709998255,127.0862709998255,127.0862709998255,127.0862709998255,31.0,0.03437895344165635,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/tasks/69ba75b5cfc15ea9c122ad45,1,0,343.92394499991497,343.92394499991497,343.92394499991497,343.92394499991497,186.0,0.03437895344165635,0.0,340,340,340,340,340,340,340,340,340,340,340
PATCH,/api/tasks/69ba75b5cfc15ea9c122ad45,1,1,56.31967299996177,56.31967299996177,56.31967299996177,56.31967299996177,42.0,0.03437895344165635,0.03437895344165635,56,56,56,56,56,56,56,56,56,56,56
DELETE,/api/tasks/69ba75b5cfc15ea9c122ad46,1,0,62.43388300026709,62.43388300026709,62.43388300026709,62.43388300026709,31.0,0.03437895344165635,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/tasks/69ba75b5cfc15ea9c122ad46,1,0,456.3676849993499,456.3676849993499,456.3676849993499,456.3676849993499,186.0,0.03437895344165635,0.0,460,460,460,460,460,460,460,460,460,460,460
PATCH,/api/tasks/69ba75b5cfc15ea9c122ad46,1,1,67.3252569995384,67.3252569995384,67.3252569995384,67.3252569995384,42.0,0.03437895344165635,0.03437895344165635,67,67,67,67,67,67,67,67,67,67,67
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad47,1,0,599.2843340000036,599.2843340000036,599.2843340000036,599.2843340000036,31.0,0.03437895344165635,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/api/tasks/69ba75b6cfc15ea9c122ad47,1,0,196.17311599995446,196.17311599995446,196.17311599995446,196.17311599995446,186.0,0.03437895344165635,0.0,200,200,200,200,200,200,200,200,200,200,200
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad47,1,1,62.08400099967548,62.08400099967548,62.08400099967548,62.08400099967548,42.0,0.03437895344165635,0.03437895344165635,62,62,62,62,62,62,62,62,62,62,62
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad48,1,0,590.3573969999343,590.3573969999343,590.3573969999343,590.3573969999343,31.0,0.03437895344165635,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/api/tasks/69ba75b6cfc15ea9c122ad48,1,0,194.20878999972047,194.20878999972047,194.20878999972047,194.20878999972047,186.0,0.03437895344165635,0.0,190,190,190,190,190,190,190,190,190,190,190
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad48,1,1,65.01188800029922,65.01188800029922,65.01188800029922,65.01188800029922,42.0,0.03437895344165635,0.03437895344165635,65,65,65,65,65,65,65,65,65,65,65
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad49,1,0,595.1769350003815,595.1769350003815,595.1769350003815,595.1769350003815,31.0,0.03437895344165635,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/api/tasks/69ba75b6cfc15ea9c122ad49,1,0,190.3645200000028,190.3645200000028,190.3645200000028,190.3645200000028,186.0,0.03437895344165635,0.0,190,190,190,190,190,190,190,190,190,190,190
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad49,1,1,54.212396000366425,54.212396000366425,54.212396000366425,54.212396000366425,42.0,0.03437895344165635,0.03437895344165635,54,54,54,54,54,54,54,54,54,54,54
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad4a,1,0,573.9866530002473,573.9866530002473,573.9866530002473,573.9866530002473,31.0,0.03437895344165635,0.0,570,570,570,570,570,570,570,570,570,570,570
GET,/api/tasks/69ba75b6cfc15ea9c122ad4a,1,0,194.99959600034344,194.99959600034344,194.99959600034344,194.99959600034344,186.0,0.03437895344165635,0.0,190,190,190,190,190,190,190,190,190,190,190
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad4a,1,1,61.48845200004871,61.48845200004871,61.48845200004871,61.48845200004871,42.0,0.03437895344165635,0.03437895344165635,61,61,61,61,61,61,61,61,61,61,61
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad4b,1,0,408.0124830006753,408.0124830006753,408.0124830006753,408.0124830006753,31.0,0.03437895344165635,0.0,410,410,410,410,410,410,410,410,410,410,410
GET,/api/tasks/69ba75b6cfc15ea9c122ad4b,1,0,180.68119199961075,180.68119199961075,180.68119199961075,180.68119199961075,186.0,0.03437895344165635,0.0,180,180,180,180,180,180,180,180,180,180,180
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad4b,1,1,281.4944950005156,281.4944950005156,281.4944950005156,281.4944950005156,42.0,0.03437895344165635,0.03437895344165635,280,280,280,280,280,280,280,280,280,280,280
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad4c,1,0,572.7348709997386,572.7348709997386,572.7348709997386,572.7348709997386,31.0,0.03437895344165635,0.0,570,570,570,570,570,570,570,570,570,570,570
GET,/api/tasks/69ba75b6cfc15ea9c122ad4c,1,0,191.71773299967754,191.71773299967754,191.71773299967754,191.71773299967754,186.0,0.03437895344165635,0.0,190,190,190,190,190,190,190,190,190,190,190
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad4c,1,1,61.76205999963713,61.76205999963713,61.76205999963713,61.76205999963713,42.0,0.03437895344165635,0.03437895344165635,62,62,62,62,62,62,62,62,62,62,62
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad4d,1,0,585.3141780007718,585.3141780007718,585.3141780007718,585.3141780007718,31.0,0.03437895344165635,0.0,590,590,590,590,590,590,590,590,590,590,590
GET,/api/tasks/69ba75b6cfc15ea9c122ad4d,1,0,182.265911000286,182.265911000286,182.265911000286,182.265911000286,186.0,0.03437895344165635,0.0,180,180,180,180,180,180,180,180,180,180,180
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad4d,1,1,58.934781000061776,58.934781000061776,58.934781000061776,58.934781000061776,42.0,0.03437895344165635,0.03437895344165635,59,59,59,59,59,59,59,59,59,59,59
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad4e,1,0,568.5337410004649,568.5337410004649,568.5337410004649,568.5337410004649,31.0,0.03437895344165635,0.0,570,570,570,570,570,570,570,570,570,570,570
GET,/api/tasks/69ba75b6cfc15ea9c122ad4e,1,0,74.48685600047611,74.48685600047611,74.48685600047611,74.48685600047611,186.0,0.03437895344165635,0.0,74,74,74,74,74,74,74,74,74,74,74
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad4e,1,1,58.822924999731185,58.822924999731185,58.822924999731185,58.822924999731185,42.0,0.03437895344165635,0.03437895344165635,59,59,59,59,59,59,59,59,59,59,59
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad4f,1,0,71.13298800049961,71.13298800049961,71.13298800049961,71.13298800049961,31.0,0.03437895344165635,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/api/tasks/69ba75b6cfc15ea9c122ad4f,1,0,573.4418660003939,573.4418660003939,573.4418660003939,573.4418660003939,186.0,0.03437895344165635,0.0,570,570,570,570,570,570,570,570,570,570,570
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad4f,1,1,73.29876200037688,73.29876200037688,73.29876200037688,73.29876200037688,42.0,0.03437895344165635,0.03437895344165635,73,73,73,73,73,73,73,73,73,73,73
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad50,1,0,77.99428999987867,77.99428999987867,77.99428999987867,77.99428999987867,31.0,0.03437895344165635,0.0,78,78,78,78,78,78,78,78,78,78,78
GET,/api/tasks/69ba75b6cfc15ea9c122ad50,1,0,630.1321419996384,630.1321419996384,630.1321419996384,630.1321419996384,186.0,0.03437895344165635,0.0,630,630,630,630,630,630,630,630,630,630,630
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad50,1,1,88.19236999988789,88.19236999988789,88.19236999988789,88.19236999988789,42.0,0.03437895344165635,0.03437895344165635,88,88,88,88,88,88,88,88,88,88,88
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad51,1,0,68.06066199987981,68.06066199987981,68.06066199987981,68.06066199987981,31.0,0.03437895344165635,0.0,68,68,68,68,68,68,68,68,68,68,68
GET,/api/tasks/69ba75b6cfc15ea9c122ad51,1,0,609.2656869996063,609.2656869996063,609.2656869996063,609.2656869996063,186.0,0.03437895344165635,0.0,610,610,610,610,610,610,610,610,610,610,610
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad51,1,1,94.18455899958644,94.18455899958644,94.18455899958644,94.18455899958644,42.0,0.03437895344165635,0.03437895344165635,94,94,94,94,94,94,94,94,94,94,94
DELETE,/api/tasks/69ba75b6cfc15ea9c122ad52,1,0,64.20763500045723,64.20763500045723,64.20763500045723,64.20763500045723,31.0,0.03437895344165635,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/api/tasks/69ba75b6cfc15ea9c122ad52,1,0,51.769610000519606,51.769610000519606,51.769610000519606,51.769610000519606,186.0,0.03437895344165635,0.0,52,52,52,52,52,52,52,52,52,52,52
PATCH,/api/tasks/69ba75b6cfc15ea9c122ad52,1,1,566.6040490004889,566.6040490004889,566.6040490004889,566.6040490004889,42.0,0.03437895344165635,0.03437895344165635,570,570,570,570,570,570,570,570,570,570,570
DELETE,/api/tasks/69ba75b7cfc15ea9c122ad53,1,0,113.2408020002913,113.2408020002913,113.2408020002913,113.2408020002913,31.0,0.03437895344165635,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/api/tasks/69ba75b7cfc15ea9c122ad53,1,0,82.40371500050969,82.40371500050969,82.40371500050969,82.40371500050969,186.0,0.03437895344165635,0.0,82,82,82,82,82,82,82,82,82,82,82
PATCH,/api/tasks/69ba75b7cfc15ea9c122ad53,1,1,33.81075800007238,33.81075800007238,33.81075800007238,33.81075800007238,42.0,0.03437895344165635,0.03437895344165635,34,34,34,34,34,34,34,34,34,34,34
DELETE,/api/tasks/69ba75b7cfc15ea9c122ad54,1,0,362.2315950005941,362.2315950005941,362.2315950005941,362.2315950005941,31.0,0.03437895344165635,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/api/tasks/69ba75b7cfc15ea9c122ad54,1,0,267.7373880005689,267.7373880005689,267.7373880005689,267.7373880005689,186.0,0.03437895344165635,0.0,270,270,270,270,270,270,270,270,270,270,270
PATCH,/api/tasks/69ba75b7cfc15ea9c122ad54,1,1,99.98300000006566,99.98300000006566,99.98300000006566,99.98300000006566,42.0,0.03437895344165635,0.03437895344165635,100,100,100,100,100,100,100,100,100,100,100
DELETE,/api/tasks/69ba75b7cfc15ea9c122ad55,1,0,118.37439999999333,118.37439999999333,118.37439999999333,118.37439999999333,31.0,0.03437895344165635,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/api/tasks/69ba75b7cfc15ea9c122ad55,1,0,78.233690000161,78.233690000161,78.233690000161,78.233690000161,186.0,0.03437895344165635,0.0,78,78,78,78,78,78,78,78,78,78,78
PATCH,/api/tasks/69ba75b7cfc15ea9c122ad55,1,1,43.29762900033529,43.29762900033529,43.29762900033529,43.29762900033529,42.0,0.03437895344165635,0.03437895344165635,43,43,43,43,43,43,43,43,43,43,43
DELETE,/api/tasks/69ba75b7cfc15ea9c122ad56,1,0,142.26053900074476,142.26053900074476,142.26053900074476,142.26053900074476,31.0,0.03437895344165635,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/tasks/69ba75b7cfc15ea9c122ad56,1,0,52.6960870001858,52.6960870001858,52.6960870001858,52.6960870001858,186.0,0.03437895344165635,0.0,53,53,53,53,53,53,53,53,53,53,53
PATCH,/api/tasks/69ba75b7cfc15ea9c122ad56,1,1,35.96435700001166,35.96435700001166,35.96435700001166,35.96435700001166,42.0,0.03437895344165635,0.03437895344165635,36,36,36,36,36,36,36,36,36,36,36
DELETE,/api/tasks/69ba75b7cfc15ea9c122ad57,1,0,122.21452799985855,122.21452799985855,122.21452799985855,122.21452799985855,31.0,0.03437895344165635,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/api/tasks/69ba75b7cfc15ea9c122ad57,1,0,81.47431399993366,81.47431399993366,81.47431399993366,81.47431399993366,186.0,0.03437895344165635,0.0,81,81,81,81,81,81,81,81,81,81,81
PATCH,/api/tasks/69ba75b7cfc15ea9c122ad57,1,1,38.81018900028721,38.81018900028721,38.81018900028721,38.81018900028721,42.0,0.03437895344165635,0.03437895344165635,39,39,39,39,39,39,39,39,39,39,39
DELETE,/api/tasks/69ba75b7cfc15ea9c122ad58,1,0,105.18206000051578,105.18206000051578,105.18206000051578,105.18206000051578,31.0,0.03437895344165635,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/api/tasks/69ba75b7cfc15ea9c122ad58,1,0,42.14030399998592,42.14030399998592,42.14030399998592,42.14030399998592,186.0,0.03437895344165635,0.0,42,42,42,42,42,42,42,42,42,42,42
PATCH,/api/tasks/69ba75b7cfc15ea9c122ad58,1,1,30.385951000425848,30.385951000425848,30.385951000425848,30.385951000425848,42.0,0.03437895344165635,0.03437895344165635,30,30,30,30,30,30,30,30,30,30,30
DELETE,/api/tasks/69ba75b7cfc15ea9c122ad59,1,0,164.79782199985493,164.79782199985493,164.79782199985493,164.79782199985493,31.0,0.03437895344165635,0.0,160,160,160,160,160,160,160,160,160,160,160
